unit_id,building_id,unit_number,listing_url,bedrooms,bathrooms,sqft,base_rent,concession_value_total,lease_term_months,available_date,application_fee,admin_fee,security_deposit,parking_cost,pet_rent,estimated_utilities,balcony,in_unit_laundry,dishwasher,central_ac,natural_light,closet_storage,exact_unit_shown,exposure,nearest_noise_source,net_effective_rent,true_monthly_cost,tour_status,notes,last_updated
the-avenue-hollywood-1619-n-la-brea-ave--0603,the-avenue-hollywood-1619-n-la-brea-ave,0603,https://www.apartments.com/the-avenue-hollywood-hollywood-ca/pzblp3t/,1,1,861,,,,2026-04-09,,,750,75,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 3286, not isolated base rent, so base_rent is blank. Official site lists up to 2 weeks free base rent on select units, but exact unit-level concession value was not isolated. Studios are currently shown as not available.",2026-04-05
the-avenue-hollywood-1619-n-la-brea-ave--0427,the-avenue-hollywood-1619-n-la-brea-ave,0427,https://www.apartments.com/the-avenue-hollywood-hollywood-ca/pzblp3t/,1,1,910,,,,2026-04-11,,,750,75,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 3256, not isolated base rent, so base_rent is blank. Official site lists up to 2 weeks free base rent on select units, but exact unit-level concession value was not isolated. Studios are currently shown as not available.",2026-04-05
the-baxter-1818-n-cherokee-ave--305,the-baxter-1818-n-cherokee-ave,305,https://www.apartments.com/the-baxter-los-angeles-ca/mtsg17j/,0,1,675,2250,,,2026-04-05,,,1000,0,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Official floor plans show studio and 1-bedroom pricing ranges, but Apartments.com exposes the current exact unit list. Apartments.com also shows 1 month free for eligible applicants, but exact unit-level concession value was not isolated.",2026-04-05
the-baxter-1818-n-cherokee-ave--311,the-baxter-1818-n-cherokee-ave,311,https://www.apartments.com/the-baxter-los-angeles-ca/mtsg17j/,0,1,675,2250,,,2026-04-05,,,1000,0,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Official floor plans show studio and 1-bedroom pricing ranges, but Apartments.com exposes the current exact unit list. Apartments.com also shows 1 month free for eligible applicants, but exact unit-level concession value was not isolated.",2026-04-05
the-baxter-1818-n-cherokee-ave--611,the-baxter-1818-n-cherokee-ave,611,https://www.apartments.com/the-baxter-los-angeles-ca/mtsg17j/,0,1,675,2400,,,2026-04-05,,,1000,0,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Official floor plans show studio and 1-bedroom pricing ranges, but Apartments.com exposes the current exact unit list. Apartments.com also shows 1 month free for eligible applicants, but exact unit-level concession value was not isolated.",2026-04-05
the-baxter-1818-n-cherokee-ave--207,the-baxter-1818-n-cherokee-ave,207,https://www.apartments.com/the-baxter-los-angeles-ca/mtsg17j/,1,1,773,2550,,,2026-04-05,,,1000,0,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Official floor plans show studio and 1-bedroom pricing ranges, but Apartments.com exposes the current exact unit list. Apartments.com also shows 1 month free for eligible applicants, but exact unit-level concession value was not isolated.",2026-04-05
the-baxter-1818-n-cherokee-ave--306,the-baxter-1818-n-cherokee-ave,306,https://www.apartments.com/the-baxter-los-angeles-ca/mtsg17j/,1,1,792,2850,,,2026-04-05,,,1000,0,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Official floor plans show studio and 1-bedroom pricing ranges, but Apartments.com exposes the current exact unit list. Apartments.com also shows 1 month free for eligible applicants, but exact unit-level concession value was not isolated.",2026-04-05
the-baxter-1818-n-cherokee-ave--308,the-baxter-1818-n-cherokee-ave,308,https://www.apartments.com/the-baxter-los-angeles-ca/mtsg17j/,1,1,792,2850,,,2026-04-05,,,1000,0,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Official floor plans show studio and 1-bedroom pricing ranges, but Apartments.com exposes the current exact unit list. Apartments.com also shows 1 month free for eligible applicants, but exact unit-level concession value was not isolated.",2026-04-05
the-baxter-1818-n-cherokee-ave--502,the-baxter-1818-n-cherokee-ave,502,https://www.apartments.com/the-baxter-los-angeles-ca/mtsg17j/,1,1,817,3100,,,2026-04-05,,,1000,0,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Official floor plans show studio and 1-bedroom pricing ranges, but Apartments.com exposes the current exact unit list. Apartments.com also shows 1 month free for eligible applicants, but exact unit-level concession value was not isolated.",2026-04-05
the-baxter-1818-n-cherokee-ave--710,the-baxter-1818-n-cherokee-ave,710,https://www.apartments.com/the-baxter-los-angeles-ca/mtsg17j/,1,1,792,3400,,,2026-04-05,,,1000,0,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Official floor plans show studio and 1-bedroom pricing ranges, but Apartments.com exposes the current exact unit list. Apartments.com also shows 1 month free for eligible applicants, but exact unit-level concession value was not isolated.",2026-04-05
the-charlie-weho-7617-santa-monica-blvd--322,the-charlie-weho-7617-santa-monica-blvd,322,https://www.apartments.com/the-charlie-weho-west-hollywood-ca/clgxc7f/,1,1,723,,,,2026-04-06,35,,,,50,,unknown,yes,unknown,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 3240, not isolated base rent, so base_rent is blank. Official site and Apartments.com show studios currently not available. Move-in special advertises a 1500 look-and-lease bonus on select units, but exact unit-level concession value was not isolated. Garage parking is listed at 150-200 per month and refundable security deposit varies by screening and floor plan, so those fields are left blank.",2026-04-05
the-charlie-weho-7617-santa-monica-blvd--222,the-charlie-weho-7617-santa-monica-blvd,222,https://www.apartments.com/the-charlie-weho-west-hollywood-ca/clgxc7f/,1,1,723,,,,2026-04-14,35,,,,50,,unknown,yes,unknown,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 3090, not isolated base rent, so base_rent is blank. Official site and Apartments.com show studios currently not available. Move-in special advertises a 1500 look-and-lease bonus on select units, but exact unit-level concession value was not isolated. Garage parking is listed at 150-200 per month and refundable security deposit varies by screening and floor plan, so those fields are left blank.",2026-04-05
the-crown-8350-santa-monica-blvd--NONE,the-crown-8350-santa-monica-blvd,NONE,https://thecrownweho.com/,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,,,,"Official site advertises studio and 1-bedroom floor plans, but current live building inventory found on Apartments.com and Zillow only surfaced 2-bedroom units. A separate 1-bedroom unit 203 listing found on Realtor.com and Redfin is off market or removed, so no current qualifying studio or 1-bedroom unit was extracted.",2026-04-05
the-highland-1411-n-highland-ave--222,the-highland-1411-n-highland-ave,222,https://www.apartments.com/the-highland-hollywood-ca/0pwyef2/,0,1,541,,,,2026-04-05,35,,1500,120,65,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 2241, not isolated base rent, so base_rent is blank. Studios are the only currently available qualifying unit type; listed 1-bedroom floor plans are not available. Community specials are advertised, but exact unit-level concession value was not isolated.",2026-04-05
the-highland-1411-n-highland-ave--612,the-highland-1411-n-highland-ave,612,https://www.apartments.com/the-highland-hollywood-ca/0pwyef2/,0,1,541,,,,2026-04-05,35,,1500,120,65,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 2506, not isolated base rent, so base_rent is blank. Studios are the only currently available qualifying unit type; listed 1-bedroom floor plans are not available. Community specials are advertised, but exact unit-level concession value was not isolated.",2026-04-05
the-highland-1411-n-highland-ave--206,the-highland-1411-n-highland-ave,206,https://www.apartments.com/the-highland-hollywood-ca/0pwyef2/,0,1,541,,,,2026-04-08,35,,1500,120,65,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 2262, not isolated base rent, so base_rent is blank. Studios are the only currently available qualifying unit type; listed 1-bedroom floor plans are not available. Community specials are advertised, but exact unit-level concession value was not isolated.",2026-04-05
the-highland-1411-n-highland-ave--606,the-highland-1411-n-highland-ave,606,https://www.apartments.com/the-highland-hollywood-ca/0pwyef2/,0,1,541,,,,2026-04-08,35,,1500,120,65,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 2456, not isolated base rent, so base_rent is blank. Studios are the only currently available qualifying unit type; listed 1-bedroom floor plans are not available. Community specials are advertised, but exact unit-level concession value was not isolated.",2026-04-05
vantage-hollywood-1710-n-fuller-ave--1-307,vantage-hollywood-1710-n-fuller-ave,1-307,https://www.apartments.com/vantage-hollywood-los-angeles-ca/x94e5mp/,0,1,434,1915,,,2026-04-08,,,,,45,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com exposes current exact unit inventory with base price, so base_rent is recorded directly from the listing. Later-available 1-bedroom units after April 20 and studio D units available April 30 and May 21 were excluded.",2026-04-05
vantage-hollywood-1710-n-fuller-ave--1-407,vantage-hollywood-1710-n-fuller-ave,1-407,https://www.apartments.com/vantage-hollywood-los-angeles-ca/x94e5mp/,0,1,434,1941,,,2026-04-08,,,,,45,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com exposes current exact unit inventory with base price, so base_rent is recorded directly from the listing. Later-available 1-bedroom units after April 20 and studio D units available April 30 and May 21 were excluded.",2026-04-05
vantage-hollywood-1710-n-fuller-ave--1-401,vantage-hollywood-1710-n-fuller-ave,1-401,https://www.apartments.com/vantage-hollywood-los-angeles-ca/x94e5mp/,0,1,560,2095,,,2026-04-09,,,,,45,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com exposes current exact unit inventory with base price, so base_rent is recorded directly from the listing. Later-available 1-bedroom units after April 20 and studio D units available April 30 and May 21 were excluded.",2026-04-05
vantage-hollywood-1710-n-fuller-ave--1-355,vantage-hollywood-1710-n-fuller-ave,1-355,https://www.apartments.com/vantage-hollywood-los-angeles-ca/x94e5mp/,0,1,515,1863,,,2026-04-10,,,,,45,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com exposes current exact unit inventory with base price, so base_rent is recorded directly from the listing. Later-available 1-bedroom units after April 20 and studio D units available April 30 and May 21 were excluded.",2026-04-05
vantage-hollywood-1710-n-fuller-ave--1-435,vantage-hollywood-1710-n-fuller-ave,1-435,https://www.apartments.com/vantage-hollywood-los-angeles-ca/x94e5mp/,1,1,530,2254,,,2026-04-05,,,,,45,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com exposes current exact unit inventory with base price, so base_rent is recorded directly from the listing. Later-available 1-bedroom units after April 20 and studio D units available April 30 and May 21 were excluded.",2026-04-05
vantage-hollywood-1710-n-fuller-ave--1-246,vantage-hollywood-1710-n-fuller-ave,1-246,https://www.apartments.com/vantage-hollywood-los-angeles-ca/x94e5mp/,1,1,530,2287,,,2026-04-07,,,,,45,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com exposes current exact unit inventory with base price, so base_rent is recorded directly from the listing. Later-available 1-bedroom units after April 20 and studio D units available April 30 and May 21 were excluded.",2026-04-05
vantage-hollywood-1710-n-fuller-ave--1-342,vantage-hollywood-1710-n-fuller-ave,1-342,https://www.apartments.com/vantage-hollywood-los-angeles-ca/x94e5mp/,1,1,530,2203,,,2026-04-10,,,,,45,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com exposes current exact unit inventory with base price, so base_rent is recorded directly from the listing. Later-available 1-bedroom units after April 20 and studio D units available April 30 and May 21 were excluded.",2026-04-05
vantage-hollywood-1710-n-fuller-ave--1-504,vantage-hollywood-1710-n-fuller-ave,1-504,https://www.apartments.com/vantage-hollywood-los-angeles-ca/x94e5mp/,1,1,530,2255,,,2026-04-10,,,,,45,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com exposes current exact unit inventory with base price, so base_rent is recorded directly from the listing. Later-available 1-bedroom units after April 20 and studio D units available April 30 and May 21 were excluded.",2026-04-05
vantage-hollywood-1710-n-fuller-ave--1-310,vantage-hollywood-1710-n-fuller-ave,1-310,https://www.apartments.com/vantage-hollywood-los-angeles-ca/x94e5mp/,1,1,530,2338,,,2026-04-10,,,,,45,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com exposes current exact unit inventory with base price, so base_rent is recorded directly from the listing. Later-available 1-bedroom units after April 20 and studio D units available April 30 and May 21 were excluded.",2026-04-05
vantage-hollywood-1710-n-fuller-ave--1-334,vantage-hollywood-1710-n-fuller-ave,1-334,https://www.apartments.com/vantage-hollywood-los-angeles-ca/x94e5mp/,1,1,530,2103,,,2026-04-14,,,,,45,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com exposes current exact unit inventory with base price, so base_rent is recorded directly from the listing. Later-available 1-bedroom units after April 20 and studio D units available April 30 and May 21 were excluded.",2026-04-05
vantage-hollywood-1710-n-fuller-ave--1-203,vantage-hollywood-1710-n-fuller-ave,1-203,https://www.apartments.com/vantage-hollywood-los-angeles-ca/x94e5mp/,1,1,530,2256,,,2026-04-17,,,,,45,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com exposes current exact unit inventory with base price, so base_rent is recorded directly from the listing. Later-available 1-bedroom units after April 20 and studio D units available April 30 and May 21 were excluded.",2026-04-05
